cityName,Content,Gender,nackName,Score,Time,userLevel,tagList
文昌,还可以～好多日本人参与的，最后片段的历史，日本遗孤～也算是一个文化植入吧～,2,multiflorazzz,4.5,2021-02-18 18:16,0,null
遂宁,感觉比一和二好看点，不知道是不是因为三是在电影院看的原因,1,清风善若水,5,2021-02-18 18:15,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
辽阳,前推理后煽情,null,xws653547035,5,2021-02-18 18:15,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
常州,我就一句话，票价不值，中国人没有外国人台词多，大多宣传日本，   差评。,1,ぁ 大橘子着想,0.5,2021-02-18 18:15,2,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
贵阳,中规中矩  本来就没报太大期望  前面有多好  后面就有多lan,1,AUV6078,3.5,2021-02-18 18:15,2,null
中山,嗯嗯，都挺不错，有笑点，,null,慢betty,5,2021-02-18 18:15,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
北京,之前看了评分不是很好，不过自己看完觉得很赞！挺不错的，之前看唐探三分不高，我觉得有人故意为之，我觉得挺好的。,null,vHP503720695,5,2021-02-18 18:15,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
宜昌,朋友说没看懂，但是我觉得挺好看的，就是有人一进去就在打鼾了，鼾声跟着音乐起伏，太👍无法用语言形容,null,宽宽为什么叫宽宽,5,2021-02-18 18:14,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
南昌,一般，不够好笑也不够有逻辑,null,白骑士648,3,2021-02-18 18:14,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
宁波,Q老大是刘德华，但是只是友情出演，第四部不会来的，妹妹也是q的一员,1,阿峰啊,4,2021-02-18 18:14,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
宁波,Q老大是刘德华，但是只是友情出演，第四部不会来的，妹妹也是q的一员,1,阿峰啊,4,2021-02-18 18:14,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
咸宁,挺好的，还不错,null,小艾的团团,4,2021-02-18 18:14,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
西安,还不错哦，只不过本人对侦探类的片子不是特别感兴趣，但是还是特别值得一看的！,null,SgC485023721,5,2021-02-18 18:13,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
睢宁,很好看，欢乐悬疑，,null,dAx623743799,4.5,2021-02-18 18:13,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
攀枝花,还不错，挺好看的,null,fsM693870334,5,2021-02-18 18:13,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
德州,非常满意。。,null,乚封印的记忆,5,2021-02-18 18:13,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
南京,有点无厘头搞笑哈哈哈,null,Patricklin12,3.5,2021-02-18 18:13,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
秦皇岛,影片感觉不如前两部,1,秋冬高兴,4,2021-02-18 18:13,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
陇南,还可以，挺不错的,1,Te  Feir,5,2021-02-18 18:13,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
苍南,一点都不好看，一个情节做一节，乱七八糟的,null,UcG915153971,0.5,2021-02-18 18:13,2,null
肥西县,挺好看，非常好笑,null,HPi888249040,5,2021-02-18 18:13,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
深圳,非常好看搞笑,1,xiaowu5221,5,2021-02-18 18:12,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
灯塔,《唐人街探案3》,1,四十只猫,2.5,2021-02-18 18:12,1,"{'fixed': [{'id': 4, 'name': '购票'}]}"
大理,乱七八糟的比前面差多了,null,qVZ550311310,1.5,2021-02-18 18:12,2,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
凉山,挺好看的，非常棒，值得一看,1,昌越广告传媒,5,2021-02-18 18:12,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
成都,还是好看，希望还有第四部⊙ω⊙,null,SiKS杰,5,2021-02-18 18:12,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
苏州,"👌👌？
",1,wXS303285998,3.5,2021-02-18 18:12,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
昌吉,能看，远不如期待，看起来有些刻意感人，而且全篇一半日语，听着让人别扭,1,泽灬先森,3,2021-02-18 18:12,1,"{'fixed': [{'id': 4, 'name': '购票'}]}"
乌海,拍的很好了呀，除了最后格局有点过大，有些事情中国人心里不答应，其他的是很棒了呀，还挺期待下一步的,2,jtk555185052,4.5,2021-02-18 18:12,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
上海,除了广告植入其他的都挺好,1,Around_Y,4,2021-02-18 18:12,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
乌海,拍的很好了呀，除了最后格局有点过大，有些事情中国人心里不答应，其他的是很棒了呀，还挺期待下一步的,2,jtk555185052,4.5,2021-02-18 18:12,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
上海,除了广告植入其他的都挺好,1,Around_Y,4,2021-02-18 18:12,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
海口,你的注意力都在秦风破解了密室，野田昊连夜取出了三亿现金，但是你不知道唐仁从一开始就想拉屎，电影结束都不知道他拉没拉上这个屎，你根本不在乎，你只在乎你自己！,2,tomorrow,2.5,2021-02-18 18:12,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
南通,好看，非常好看。,null,UnX168499295,5,2021-02-18 18:12,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
广德市,好看，没辜负期待，票价值得，有笑点有疑点,2,mumu菜小雨,4.5,2021-02-18 18:12,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
重庆,"不好看
，不要看",null,bAr365270986,0.5,2021-02-18 18:12,2,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
太原,亲爱哒，强大特效,1,HRz566754570,4.5,2021-02-18 18:12,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
潍坊,演员什么的没的说，就是剧情感觉一透到底了,null,是墨尔呢,3,2021-02-18 18:11,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
武汉,电影感觉缺点什么,1,Emperor痞皇,3.5,2021-02-18 18:11,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
吉林,挺好看的啊。大年初一就去看了，太专业的也不太懂，过年就是个喜气乐呵，故事也挺有趣的,2,eYM736273897,5,2021-02-18 18:11,2,null
银川,还好。不错不错,null,VwJ610761906,4,2021-02-18 18:11,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
柳州,挺好玩的，期待下一部吧,null,发5889,3.5,2021-02-18 18:11,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
阜阳,别拍了陈思成😅拍也别排春节档了,null,KdU470961374,0.5,2021-02-18 18:11,2,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
阜新,挺好看的！！,1,yú,5,2021-02-18 18:11,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
昆明,还可以，推荐一下,1,leeonn2012,4,2021-02-18 18:11,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
成都,很不错的电影，说说我的感受。，当女秘书冲进来的时候，我就猜他是凶手，当秦风问他用什么手势杀人的时候，然后说了句你中文真好的时候，在看他的眼神的时候，我就知道秦风已经看透了一切，当证据指向了女秘书。凶手一句“我认罪”的时候，我猜他们一定有血缘关系。但凶人过程我完全没想到的，真精彩，最后Q剩下个位置，我猜应该是思诺。他那个“笑容。”有的可怕！很期待唐人四。,null,qOb167892906,5,2021-02-18 18:11,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
惠东,很好看又有喜剧的感觉又有恐怖片的感觉不过想问一下为什么有和平精英,null,小魔豆,5,2021-02-18 18:11,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
洛阳,没有前两部好看了,null,wq_haust,3,2021-02-18 18:11,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
三明,说实话，真的没有前面两部好看。完全的商业片，日本家庭伦理剧,1,🎸巫🎻阿牛🎶🎼,4,2021-02-18 18:11,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
中山,不太好的体验  整体效果来讲,1,_余温,3.5,2021-02-18 18:11,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
武汉,感觉蛮不错！,2,朽木莲,5,2021-02-18 18:11,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
东莞,可以的，没事看看,null,linlafu,4.5,2021-02-18 18:11,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
上海,一般般，不怎么好看,null,大森林365768754,2.5,2021-02-18 18:11,1,"{'fixed': [{'id': 4, 'name': '购票'}]}"
长沙,还可以，还可以😊,2,lexie～,4.5,2021-02-18 18:11,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
天津,剧情很好，结尾让人意想不到的精彩,1,风过无痕,4.5,2021-02-18 18:10,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
宁陵,nice 不好看 为什么要看,null,cEs724426516,4.5,2021-02-18 18:10,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
新余,老nice了,2,.,5,2021-02-18 18:10,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
北京,没有太多创新环节挺闹腾的,1,大龙虾2013,5,2021-02-18 18:10,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
杨陵,凑活吧，个人喜好不同吧,1,尼古拉斯青龙,3.5,2021-02-18 18:10,1,"{'fixed': [{'id': 4, 'name': '购票'}]}"
重庆,我觉得还行，挺好看的，特别喜欢电梯那段，超级搞笑,2,去吧、皮卡丘_,4.5,2021-02-18 18:10,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
乐清,贺岁档看个乐唐3还行，推理也就三分，中间一段那和平精英广告零分，全剧败点,1,若相依为谁,4,2021-02-18 18:10,2,null
泰兴,看的时候都没咋看懂,null,红尘醉情歌,5,2021-02-18 18:09,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
威海,过年凑热闹！,2,孙悟空1爷爷在此,5,2021-02-18 18:09,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
南阳,早就想去看，以为真像网上说的那么烂，就犹豫好久，后来还是决定来看，没想到并不是网上说的那样，真的挺值得的，虽然不像一二那样出彩，但是真的很好看了！,null,馨菲的海角,4.5,2021-02-18 18:09,0,null
六安,"
挺好的，没有说的那么差",2,TPP一笑嫣然,5,2021-02-18 18:09,1,null
北京,实在一般 剧情扯淡 拖沓,1,Kang,3,2021-02-18 18:09,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
吴江,特别好！！前半部分特别搞笑！！真的眼泪都快笑出来了然后后半部分挺感人的,2,四玺丸子,5,2021-02-18 18:09,2,null
柳州,挺好的，值得一看,null,许先生的许夫人啊,5,2021-02-18 18:09,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
台州,就这样吧！！,1,路过的小黄毛,3.5,2021-02-18 18:09,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
建湖,挺好看的呀，不知道哪里来的水军黑陈思诚。,null,VyM763007470,5,2021-02-18 18:09,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
沈阳,没有想象的那么好看,null,敏GOC767165507,2.5,2021-02-18 18:08,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
成都,还可以  搞笑,null,Lijiao123033,4.5,2021-02-18 18:08,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
郑州,搞笑部分还不错，剧情有些突兀,null,lxlx63,3.5,2021-02-18 18:08,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
成都,剧情拖沓，漏洞多，不忍直视，打瞌睡。一部不如一部。要剧终了。,null,玉米河,2.5,2021-02-18 18:08,1,"{'fixed': [{'id': 4, 'name': '购票'}]}"
上海,还好吧，感觉没前12好看,2,Xy丶夏至,3.5,2021-02-18 18:08,1,"{'fixed': [{'id': 4, 'name': '购票'}]}"
常德,从初一就想看的，但一直没座,null,柒玖肆神圣仙,5,2021-02-18 18:08,1,null
乳山,很搞笑，超级好看,2,小颖同学,5,2021-02-18 18:08,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
乐山,我觉得唐探3⃣️真的很好看啊 不知道哪来这么多喷子,null,鼬,5,2021-02-18 18:08,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
息县,本片中唐仁，秦风，野田昊在东京调查的案件中坚持不懈，不畏困难险阻的 顽强精神值得我们学习，剧情搞笑，引人深思,1,日落.,4,2021-02-18 18:08,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
来宾,跟第二部相比，这部植入了很多广告，本来很沉浸在电影里，突然又出现广告，影响观感,2,四季玫瑰,2.5,2021-02-18 18:08,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
招远,感觉一般吧。,null,偏方_,3.5,2021-02-18 18:08,3,"{'fixed': [{'id': 4, 'name': '购票'}]}"
上海,剧情有笑点有泪点，相比之前两部的悬疑和案件复杂性要简单很多。,2,qingrenjiedeai,5,2021-02-18 18:08,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
江油,我觉得挺好看的 剧情很精彩 哈哈哈,null,Ten欢喜,5,2021-02-18 18:08,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
哈尔滨,陈思诚这导演不看好，但是电影还是很不错的,null,孙元鹏1,5,2021-02-18 18:08,2,null
湘潭,好看！ 期待第四部,null,ykY745555684,5,2021-02-18 18:08,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
郑州,除了几处直男癌的恶趣味，整个电影还是挺好看的，唐探宏大世界引人入胜，多拍点延伸网剧吧,null,兔朱迪🐰,4.5,2021-02-18 18:08,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
重庆,广告太严重。,null,军师超可爱,3.5,2021-02-18 18:08,2,null
天水,当出现葫芦娃的那一刻，我笑喷了。,2,海燕zjj,5,2021-02-18 18:08,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
遂宁,真可以   很好看,null,yIs774358652,5,2021-02-18 18:08,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
营口,整体来说还不错，该有的剧情都有了，该填的坑也都填上了，但是就是感觉差了点什么整体没有前两部的惊喜了。,1,℡地藏ヾ,4,2021-02-18 18:07,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
鄂尔多斯,娱乐效果不错,2,疯无息,3,2021-02-18 18:07,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
新沂,还可以，毕竟等了那么久了,1,倪东坡,5,2021-02-18 18:07,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
广安,说实话没有前面两部好看了,null,爺依旧闪耀,0.5,2021-02-18 18:07,2,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
无锡,虽然比1和2差点，不过还可以,2,AVl264259506,4,2021-02-18 18:07,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
即墨,总之不值啊。,null,xCZ807090454,1,2021-02-18 18:07,1,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
沈阳,说实话没有前两部剧情好。这部给人感觉有点太牵强了，可能期望太高了，实际效果属实一般,null,vYx244775527,2.5,2021-02-18 18:07,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
重庆,好看，很不错,null,爱葱的李,5,2021-02-18 18:07,3,null
呼和浩特,去年就期待了因为疫情今年上映，没有失望，我觉得好看，最喜欢看破案悬疑还搞笑，一看过很多遍，喜欢，支持陈思诚  王宝强  刘浩然 ～,2,AYV274785595,5,2021-02-18 18:07,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
佛山,好好看，没让我失望,null,Bmg851877051,5,2021-02-18 18:07,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
亳州,好看！！！！,null,时光35616,5,2021-02-18 18:07,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
渭南,喷子 闭上你的嘴 你有本事 你去拍一个 ,null,荀彧,5,2021-02-18 18:07,2,null
沈阳,全程就一个笑点…,2,又是馋嘴的一天,2.5,2021-02-18 18:07,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
广州,好看，好评！,1,Lin Zibin,5,2021-02-18 18:07,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
杭州,很好看，期待已久了,null,爷神一样的存在,4.5,2021-02-18 18:07,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
上虞,前半段还可以，后来得剧情一般。,2,小王子妈妈很哇塞,3.5,2021-02-18 18:06,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
广州,挺不错的呢！,1,Alen.B,5,2021-02-18 18:06,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
西安,剧情还可以，但有点拖沓,1,Gik-,4.5,2021-02-18 18:06,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
中江县,😁,null,qyc203485282,5,2021-02-18 18:06,0,null
上林县,期望越高  失望越大,1,。,3.5,2021-02-18 18:06,1,"{'fixed': [{'id': 4, 'name': '购票'}]}"
南皮县,好看，值得去,null,pqI956341913,5,2021-02-18 18:06,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
南皮县,好看，值得去,null,pqI956341913,5,2021-02-18 18:06,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
柳州,"其实还是不错的只是相对第二部没有那么精彩了。或者是说为了剧情需要需要交代,内涵还是比较深刻的。看了网上的分析，好像是反映抗日战争时候的历史。当时看电影的时候没有想到，后来细细思考才品出来了。只能说。期望太高，有点失望。",2,可可mini～,4.5,2021-02-18 18:06,2,null
阆中,前面精彩，后面不是很看得懂,null,Lie2003,3.5,2021-02-18 18:06,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
